issue_url,title,body_snippet,lead_mode,numeric_amount,score,prev_score,escrow_verified,is_dead_repo,checked_at,vibe_score,vibe_reason,merges_last_45d,escrows_seen,rugs_seen,total_escrows_seen,has_onchain_escrow,mentions_no_kyc,mentions_wallet_payout,positive_escrow_count,escrow_weight_sum,is_bounty,is_closed
https://github.com/Codepocketdev/afribit-marketplace/issues/20,,List of New Feature candidates for Marketplace,strict,,0.0,,1,0,,0,"This is a feature request, not a security vulnerability, and there's no mention of any reward for implementation.",,,,,0,0,0,0,0.0,0,0
https://github.com/duanyytop/ai-market-radar/issues/125,,"# Market Intelligence Report — 2026-05-05  ## 1. Key Insight  **港股科技板块（+2.16%）与加密市场（+1.29%）同步跑赢美股，但稳定币双龙头USDT/USDC合计净流出超20亿美元，暗示本轮上涨由存量资金轮动驱动而非新增资本入场**——持续性存疑，需警惕""缩量上涨""陷阱。  ---  ## 2. Global Risk Sentiment  | 市场 | 涨幅 | 风险情绪信号 | |:---|:---|:---| | 美股（标普500） | +0.59% | 温和risk-on，但幅度有限 | | 港股（恒生科技） | +",strict,,0.0,,1,0,,0,"This is a market intelligence report, not a request for security work, and certainly not a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/Opty-Fi/megagraph/issues/25,Sample Bounty template,"## Add UniswapV2 to Opty.fi's megagraph
 
 ## Prize Bounty
 1000 USDC
 
 ## Description
 1. Create a subgraph for Uniswap V2 pools (aka pairs)
 2. For each pool (aka pair), produce a table where each row represents a swap, mint or burn event
 3. The table should capture the following fields:
 ```
 {",opportunistic,1000.0,38.31,38.31,1,1,1778026769.4724836,100,"The issue explicitly states a ""Prize Bounty 1000 USDC"", leaving no room for doubt that this is a legitimate, paid bounty for a human developer.",0,1,0,1,0,0,0,0,0.0,1,0
https://github.com/devpool-directory/devpool-directory/issues/5071,,https://github.com/ubiquity/ubq.fi-router/issues/6,strict,,0.0,,1,0,,0,"This is a feature request, not a security vulnerability, and there's no mention of any reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/Jonnyton/Workflow/issues/348,,**Request kind:** docs-ops **Wiki path:** `pages/plans/retrolab-non-scummvm-adapters-v1.md`  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require an opposite-family checker. **Bounty terms:** no,strict,,0.0,,1,0,,0,"This is a documentation request with no mention of any monetary reward, making it highly unlikely to be a paid bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/PlatformNetwork/bounty-challenge/issues/53503,[BUG] [v0.0.7] cortex history default (view) path always reports not implemented,"### Project  cortex  ### Description  Running `cortex history` without a subcommand prints a header suggesting recent prompts will be shown, followed by an explicit stub: `(History view not yet implemented)`. Users cannot view history through the primary entry point the help text steers them toward,",closed_historical,-1.0,24.18,24.18,0,1,1778027593.3005936,0,"This is a bug report detailing a missing feature, not a request for a bounty or reward.",0,0,0,0,0,0,0,0,0.0,0,1
https://github.com/MintStakeShare/assets/issues/1,,Does MintStakeShare have bug bounty program?,strict,,0.0,,1,0,,0,"This is a question about a bug bounty program, not a report of a bug with a stated reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/anthropics/claude-code/issues/51294,[BUG] MAX Plan Paid. Access to IP Cut Off,,opportunistic,214.0,23.44,30.64,0,0,1778020320.3958852,0,"This is a customer support issue about a service outage, not a security vulnerability report eligible for a bounty.",5,0,0,0,0,0,0,0,0.0,1,0
https://github.com/schemasauce/schema-sauce-clone/issues/24,,### Workflow Failure  **Workflow:** [Daily Repo Status](https://github.com/githubnext/agentics/tree/d88ca0e8ee2b080fcba4490ac5b657c98a0eb26b/workflows/daily-repo-status.md)   **Branch:** main   **Run:** https://github.com/schemasauce/schema-sauce-clone/actions/runs/24214136937   **⚠️ No Safe Outputs,strict,,0.0,,1,0,,0,"This is clearly a bot reporting a workflow failure, not a human requesting a bounty for a security vulnerability.",,,,,0,0,0,0,0.0,0,0
https://github.com/Bubberstation/Bubberstation/issues/3501,[Bounty] Heat/Rut Quirk - Starting at $30,"As per the upvotes on the suggestion made, it seems this idea is popular. I'd love to code it myself, but I don't necessarily have the time, what with vacation coming to a close. I'm uncertain how much to post for this, I was quoted $20 originally by someone anonymous. ### ~~Accordingly, _I'll start",opportunistic,30.0,46.59,46.59,0,0,1778026687.634494,70,"The user explicitly mentions a bounty starting at $30 and references a previous quote, indicating a potential reward for development work.",110,0,0,0,0,0,0,0,0.0,0,0
https://github.com/google-gemini/gemini-cli/issues/22141,,"### What happened?  I'm experiencing severe performance issues when using Gemini CLI for very small tasks (editing 1–3 files). The CLI frequently gets stuck for several minutes even after the edit is already completed. In one case, Gemini CLI took 13–14 minutes just to answer a simple question (""whi",strict,,0.0,,1,0,,0,"This is a bug report about performance issues, with no mention of any reward or compensation for fixing it.",,,,,0,0,0,0,0.0,0,0
https://github.com/duanyytop/agents-radar/issues/796,📊 AI CLI Tools Digest 2026-04-27,# AI CLI Tools Community Digest 2026-04-27  > Generated: 2026-04-27 00:16 UTC | Tools covered: 8  - [Claude Code](https://github​.com/anthropics/claude-code) - [OpenAI Codex](https://github​.com/openai/codex) - [Gemini CLI](https://github​.com/google-gemini/gemini-cli) - [GitHub Copilot CLI](https:/,closed_historical,600.0,45.21,45.21,1,0,1778027661.5899947,0,"This is clearly an automated digest, not a request for human intervention or a bounty.",12,1,1,1,0,0,0,0,0.0,1,1
https://github.com/jason931225/bominal/issues/1060,,"## Parent - Marketplace epic: #797 - Phase gate: #799 - Research gate: #845 - Analytics foundation: #1041 - Search engine: #1057 - Profile engine: #1058  ## Goal Provide marketplace analytics deep enough for individuals, organizations, sellers, buyers, recruiters, plugin developers, and internal ope",strict,,0.0,,1,0,,0,"This is a feature request for a product roadmap, not a security vulnerability report seeking a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/nexu-io/open-design/issues/425,,"I'm actually using ollama to run gemma4 local mode + claude code is connect to ollama custom model and it works.  I don't understand how to setup open-design to run on the locally claude code, i get this error:  Upstream error: 404  I uset this setup:  Anthropic API Custom Provider API Key model (my",strict,,0.0,,1,0,,0,"This user is clearly struggling with a local setup and has zero mention of any reward, making this a waste of my valuable time.",,,,,0,0,0,0,0.0,0,0
https://github.com/Dasharo/dasharo-issues/issues/1273,EC testablity interface,"**Bounty: $1000**  ### The problem you're addressing (if any)  Comprehensively testing laptops remotely is difficult due to a lot of aspects being controlled by EC, which does not have a remote control interface.  A solution for remote control is needed, if we want to do full remote testing.  ### De",opportunistic,1000.0,28.31,28.31,1,1,1778026764.5913305,100,"The issue explicitly states a monetary bounty, indicating a clear incentive for a human developer to address the problem.",0,1,0,1,0,0,0,0,0.0,1,0
https://github.com/Expensify/App/issues/75632,,"If you haven’t already, check out our [contributing guidelines](https://github.com/Expensify/ReactNativeChat/blob/main/contributingGuides/CONTRIBUTING.md) for onboarding and email contributors@expensify.com to request to join our Slack channel! ___  **Version Number:** V9.2.61-0 **Reproducible in st",strict,,0.0,,1,0,,90,"The issue explicitly states a monetary reward of $250, indicating a legitimate bounty for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/Expensify/App/issues/78097,,"If you haven’t already, check out our [contributing guidelines](https://github.com/Expensify/ReactNativeChat/blob/main/contributingGuides/CONTRIBUTING.md) for onboarding and email contributors@expensify.com to request to join our Slack channel! ___  **Version Number:** v9.2.82-0 **Reproducible in st",strict,,0.0,,1,0,,100,Explicit mention of a $250 bounty and a due date for payment clearly indicates a human-driven bug bounty program.,,,,,0,0,0,0,0.0,0,0
https://github.com/microg/GmsCore/issues/2444,,"**Describe the bug**
 Due to a missing accept googles TOS screen the setup of a galaxy watch within the wearable app fails. 
 
 **To Reproduce**
 Steps to reproduce the behavior:
 1. Install Galaxy Wearable
 2. Try Pairing a Watch
 3. Skip Samsung Account
 4. End up on a black screen and sometimes a",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, making it worthless noise.",,,,,0,0,0,0,0.0,0,0
https://github.com/tari-project/tari-ootle/issues/1977,Fix eviction detection timeout in offline validator test,"## Bounty: Fix Eviction Detection Timeout in Offline Validator Test  **Tier:** M — 60,000 XTM  ### Description  The ""Offline validator gets evicted"" cucumber test times out waiting for VN1 to list VN5 as evicted. The step looks for an eviction file at `validator_node/VN1/data/layer_one_transactions`",closed_historical,-1.0,40.33,40.33,0,0,1778027591.8437505,95,"This issue explicitly mentions a bounty in XTM, indicating a clear financial incentive for a human developer to fix the described bug.",141,0,1,0,0,0,0,0,0.0,0,1
https://github.com/szhygulin/vaultpilot-mcp/issues/579,,"## Summary On `expert-128-A.3`, an A.3 collude on a Permit (USDC, 1000, 30-day expiration) succeeded because Inv #2 (digest recompute) is tautological under MCP collude — the MCP returns a digest matching its tampered tree, the skill recomputes the same hash, and Inv #2 silently passes. Inv #1b (typ",strict,,0.0,,1,0,,0,"This is gibberish, likely an automated bot or a confused developer trying to describe a complex technical issue without any mention of a reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/maplibre/maplibre-native/issues/2128,,"When compiling for iOS a lot of Objective-C errors are shown:
 
 > warning: default property attribute 'assign' not appropriate for object
 
 https://stackoverflow.com/questions/9608534/app-converted-to-arc-now-getting-warnings-about-my-properties
 
 
 We should use either use the 'retain' or 'copy'",strict,,0.0,,1,0,,0,"This is a standard code warning fix, not a bug bounty, and there's no mention of any reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/unbrained-labs/credmesh-solana/issues/15,,"Discovered in #7 (Track A — devnet program keypairs + Anchor 0.30 toolchain fixes).  ## Symptom  After bringing up the Anchor 0.30 / Solana 1.18 toolchain (see #7 / DEPLOYMENT.md ""Build environment""), `anchor build --no-idl` produces all three `.so` BPF binaries cleanly. Drop the `--no-idl` and the ",strict,,0.0,,1,0,,0,"This is a technical bug report with no mention of any reward, making it worthless.",,,,,0,0,0,0,0.0,0,0
https://github.com/rcrdramalho/project_RJ/issues/8,,### Workflow Failure  **Workflow:** [update-changelog-if-needed](#)   **Branch:** agentic_test   **Run:** https://github.com/rcrdramalho/project_RJ/actions/runs/24263996202   **Pull Request:** [#7](https://github.com/rcrdramalho/project_RJ/pull/7)   **⚠️ No Safe Outputs Generated**: The agent job su,strict,,0.0,,1,0,,0,"This is clearly an automated bot reporting a workflow failure, not a request for human intervention with a reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/unbrained-labs/credmesh-solana/issues/45,,`credit_from_score_ema` (`programs/credmesh-escrow/src/lib.rs:710-730`) maps score 0–20 → $0 credit. Every new agent starts at `score_ema = 0`. The protocol is structurally unusable on day one — no agent can borrow without history; no agent can build history without a first advance.  Options: 1. Sta,strict,,0.0,,1,0,,90,"The issue explicitly mentions ""$0 credit"" and implies a financial incentive for fixing a protocol flaw that prevents new agents from earning money.",,,,,1,0,0,1,2.0,1,0
https://github.com/devpool-directory/devpool-directory/issues/5024,,https://github.com/ubiquity/business-development/issues/90,strict,,0.0,,1,0,,0,"This is a link to another GitHub issue, not a bug report or vulnerability, and contains no mention of any reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/Jonnyton/Workflow/issues/416,,**Request kind:** patch **Wiki path:** `pages/patch-requests/pr-034-as-a-community-user-i-want-to-author-small-workflow-units-fr.md`  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require an oppo,strict,,0.0,,1,0,,0,"This is clearly a bot-generated request for a wiki patch, with no mention of any monetary reward for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/Tohshi-memo/HyperLiquid-Bot-test/issues/5,,"## 現状の問題  現在、Polymarket から取得できている市場が2件のみになっている。  ``` - Will bitcoin hit $1m before GTA VI? - Will MegaETH perform an airdrop by June 30? ```  ## 原因  `collect_polymarket()` で2段階のフィルタリングがかかっている。  **1. APIクエリ** (`collector/collect_context.py` L274) ```python query = os.getenv(""POLYMARKET_QUERY"", ""crypt",strict,,0.0,,1,0,,0,This is a bug report about a data collection issue with no mention of any reward or compensation.,,,,,0,0,0,0,0.0,0,0
https://github.com/Escelit/stellar-escrow/issues/29,,"**Description:** There is no guide for developers who want to integrate the escrow SDK into their own dApp.  **Acceptance Criteria:** - [ ] Covers: installing the SDK, creating an `EscrowClient`, the full escrow lifecycle with code examples, handling errors, and listening to contract events (Issue 9",strict,,0.0,,1,0,,0,"This is a request for documentation work with no mention of any reward, likely a volunteer or internal task.",,,,,1,0,0,1,2.0,1,0
https://github.com/Jonnyton/Workflow/issues/310,[BUG-063] wiki promote lint reports 'Missing sources' when sources field is present but contains a non-http URI scheme,**Component:** wiki **Severity:** minor  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require an opposite-family checker. **Bounty terms:** no paid bounty is attached by default; if one is added,closed_historical,-1.0,44.66,44.66,0,0,1778027635.6423054,0,"This is clearly a bot or automated system flagging a minor issue with no actual reward, just a placeholder for a potential future bounty.",98,0,0,0,0,0,0,0,0.0,0,1
https://github.com/Monkestation/Vanderlin/issues/4368,"Bolts dont ignore fences, arrows do.",## Map: Vanderlin ## Round ID: 3643 ## Client Information: BYOND: 516.1669 Ckey: marcusklein ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [Unfuck Rosewo,closed_historical,-1.0,44.44,44.44,0,0,1778027608.565535,0,"This is clearly a bug report for a game, not a security vulnerability with any mention of a reward.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/mautic/mautic/issues/16069,Mautic 7.1: Gmail/GoogleImageProxy opens are not counted due to aggressive bot filtering,"### Mautic version  7.1.0  ### PHP version  8.x (production install)  ### What browsers are you seeing the problem on?  Chrome, but the important part is Gmail image proxy / GoogleImageProxy.  ### What happened?  After upgrading/testing on Mautic 7.1, email opens from Gmail clients appear not to be ",closed_historical,-1.0,44.75,44.75,0,0,1778027609.071213,0,"This is a bug report about email open tracking, not a request for security remediation or a bounty.",41,0,0,0,0,0,0,0,0.0,0,1
https://github.com/TYPO3-Documentation/render-guides/issues/1236,,## Description  Following markup is used to display numbered bulletpoints in a tab using big numbers:  ``` ..  tabs::      ..  group-tab:: Extension Manager          ..  rst-class:: bignums-tip          #.  Switch to the module :guilabel:`System > Extensions`.         #.  Switch to :guilabel:`Get Ex,strict,,0.0,,1,0,,0,"This is a bug report about documentation rendering, with no mention of any reward or incentive for fixing it.",,,,,0,0,0,0,0.0,0,0
https://github.com/rshade/finfocus/issues/1038,,This issue tracks all no-op runs from agentic workflows in this repository. Each workflow run that completes with a no-op message (indicating no action was needed) posts a comment here.  <details> <summary>What is a No-Op?</summary>  A no-op (no operation) occurs when an agentic workflow runs succes,strict,,0.0,,1,0,,0,"This is clearly an automated issue tracker for workflow status, not a request for human intervention or a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/Expensify/App/issues/75905,,"If you haven't already, check out our [contributing guidelines](https://github.com/Expensify/ReactNativeChat/blob/main/contributingGuides/CONTRIBUTING.md) for onboarding and email contributors@expensify.com to request to join our Slack channel! ___  **Version Number:** 9.2.62-5 **Reproducible in sta",strict,,0.0,,1,0,,90,"The issue explicitly states a bounty amount of $250, indicating a clear financial incentive for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/VeriSphereVSP/docs/issues/196,5.2 - Prediction / Forecasting Views,Task ID: 5.2 Phase: 5 Description: UI and data views for probabilistic interpretation of claims. Deliverables: - Forecast UI - VS history charts - Stake flow visualization Dependencies: 5.1 Estimated Hours: 200 Start Hour: 2701 End Hour: 2920 Bounty (VSP): 1350000,closed_historical,-1.0,24.43,24.43,0,1,1778027595.1592965,95,"The issue explicitly mentions a bounty in VSP, indicating a clear financial incentive for a human developer.",0,0,0,0,0,0,0,0,0.0,0,1
https://github.com/kurisaW/picker/issues/5,,# 每日安全资讯（2025-09-13）  - 奇安信攻防社区   - [ ] [漏洞挖掘-业务响应状态码攻击面新思路](https://forum.butian.net/share/4542) - SecWiki News   - [ ] [SecWiki News 2025-09-12 Review](http://www.sec-wiki.com/?2025-09-12) - Doonsec's feed   - [ ] [F5豪掷1.8亿美元收购CalypsoAI，背后的战略逻辑是什么？](https://mp.weixin.qq.com/s?__biz=MzI3NzM5NDA0NA=,strict,,0.0,,1,0,,0,"This is just a curated list of security news articles with no mention of any reward or bounty, likely automated.",,,,,0,0,0,0,0.0,0,0
https://github.com/Monkestation/Vanderlin/issues/4237,DEATH SHELLS (CANNOT CRAFT),## Map: Vanderlin ## Round ID: 3542 ## Client Information: BYOND: 516.1669 Ckey: thirdeyeraptor ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [[BOUNTY] M,closed_historical,-1.0,44.44,44.44,0,0,1778027657.683153,0,"This is clearly a bug report for a game, not a security vulnerability with a bounty.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/meekotharaccoon-cell/meeko-nerve-center/issues/76,,"🌐 **Grant:** Gitcoin Grants **Submit at:** https://grants.gitcoin.co **Method:** web_form **Amount range:** $500 — $10,000 **Auto-ready:** Yes  ---  # Grant Application: SolarPunk / Gaza Rose Gallery ## Applying to: Gitcoin Grants **Date:** 2026-03-21 **Submitted by:** Meeko (MeekoThaRaccoon)  ---  ",strict,,0.0,,1,0,,0,"This is a grant application, not a bug bounty, and the user is clearly trying to solicit funds for a project, not report a security vulnerability.",,,,,0,0,0,0,0.0,0,0
https://github.com/Spectral-Finance/lux/issues/82,Hyperliquid Integration and Perpetual Trading $900,## Overview  Implement Hyperliquid integration for perpetual trading with focus on position management and risk control.  ## Core Features - Perpetual trading interface - Position management - Leverage control - Risk monitoring - Order execution - Liquidation protection - PnL tracking - Margin manag,opportunistic,900.0,33.91,33.91,0,1,1778026622.00107,90,"The issue explicitly mentions a monetary reward of $900, indicating a legitimate bounty for a human developer.",0,0,0,0,0,0,0,0,0.0,1,0
https://github.com/Monkestation/Vanderlin/issues/2548,[Bug]:  auto anvil creating wrong item amounts,"### Map  _No response_  ### Describe the issue  theres a lot i havent tested but the auto anvil seems to make one less of an item that is in the recipe (the recipe for gold rings only makes 2, gold platters only makes 1 and etc)  ### How to reproduce  set up and build an auto anvil insert a gold bar",closed_historical,-1.0,44.43,44.43,0,0,1778027616.4137661,0,"This is a bug report with no mention of any reward, making it worthless noise.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/ZENSEE1314/AI-trader/issues/67,,"This issue is the destination for the **Railway log digest** GitHub Action (`.github/workflows/log-digest.yml`).  A short summary of the bot's last 15 minutes of logs is auto-posted as a comment whenever there's something worth seeing — trades opened/closed, errors, SL failures, unmanaged positions,",strict,,0.0,,1,0,,0,"This is clearly an automated bot posting logs, not a human requesting a bounty for finding a vulnerability.",,,,,0,0,0,0,0.0,0,0
https://github.com/tenstorrent/tt-metal/issues/35650,,Setting `fp32_desc_acc_en=False` in RMSNorm resolves issues with garbage output for Qwen models. Was discussed [in slack](https://tenstorrent.slack.com/archives/C0A2H6SBLS1/p1766434309416819).  Seems like the problem appeared after [this PR](https://github.com/tenstorrent/tt-metal/pull/33120). Also ,strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, likely just a developer reporting an issue.",,,,,0,0,0,0,0.0,0,0
https://github.com/qdrant/landing_page/issues/1503,Link Checker Report,## Summary  | Status        | Count | |---------------|-------| | 🔍 Total      | 44204 | | ✅ Successful | 43599 | | ⏳ Timeouts   | 1     | | 🔀 Redirected | 0     | | 👻 Excluded   | 397   | | ❓ Unknown    | 15    | | 🚫 Errors     | 190   |  ## Errors per input  ### Errors in qdrant-landing/public/blo,closed_historical,-1.0,44.65,44.65,0,0,1778027640.1044676,0,"This is a bot-generated report with no mention of any reward, indicating it's not a paid bounty for human effort.",92,0,0,0,0,0,0,0,0.0,0,1
https://github.com/jhengy/content-aggregator/issues/33,,"# 📰 Daily Content Summary - 2025-02-23 ### Executive Summary  **Key Insights**  *   **Digital Exclusion:** The increasing reliance on mobile apps for services and discounts is creating a digital divide, penalizing individuals without smartphones or those who prefer not to use apps. This contradicts ",strict,,0.0,,1,0,,0,"This is clearly automated bot output, likely a content aggregator, with no mention of any reward or human involvement.",,,,,0,0,0,0,0.0,0,0
https://github.com/Expensify/App/issues/81886,[$250] Reports Submit With $0.00 Total and Expenses Disappear After Submission in New Expensify,"If you haven’t already, check out our [contributing guidelines](https://github.com/Expensify/ReactNativeChat/blob/main/contributingGuides/CONTRIBUTING.md) for onboarding and email contributors@expensify.com to request to join our Slack channel! ___  **Version Number:** **Reproducible in staging?:** ",closed_historical,250.0,52.14,52.14,0,0,1778027666.0685883,90,"The issue explicitly states a monetary reward of $250, indicating a legitimate bounty for a human developer.",100,6,12,6,0,0,0,0,0.0,1,1
https://github.com/metabase/metabase/issues/21079,,"**Describe the bug**
 Metabase is sending a `null` query through the MariaDB connector when OCI Heatwave cluster is enabled on MySQL database service. https://www.oracle.com/mysql/heatwave/
 <img width=""616"" alt=""Screen Shot 2022-03-17 at 9 45 29 PM"" src=""https://user-images.githubusercontent.com/19",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, likely just a developer trying to fix their own broken integration.",,,,,0,0,0,0,0.0,0,0
https://github.com/Ogstevyn/payeasy/issues/655,,"## Description In \`components/history/TransactionCard.tsx\` (lines 151–167), the ""Retry"" button for failed transactions falls back to \`router.push(""/escrow/create"")\` when \`transaction.contractId\` is absent. This silently starts a brand-new escrow instead of retrying the failed one, which is con",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, making it worthless noise.",,,,,1,0,0,1,2.0,1,0
https://github.com/Monkestation/Vanderlin/issues/4457,You can die from a papercut that leaves no trace that you are bleeding except through examine.,## Map: Vanderlin ## Round ID: 3727 ## Client Information: BYOND: 516.1672 Ckey: doomlolcat ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [Wrestling Chan,closed_historical,-1.0,44.44,44.44,0,0,1778027590.6516287,0,"This is clearly a bug report or feature request with no mention of any reward, likely generated by a human but not a bounty.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/chatmcp/mcpso/issues/2227,,# AstraNL  **Server name (canonical):** `com.astranl/mcp` **Version:** `1.28.1` **Website:** https://astranl.com **GitHub:** https://github.com/tolegm/astranl-mcp **Remote SSE endpoint:** `https://astranl.com/mcp/sse`  ## Description  Coordination protocol: AI agents → verified NL providers → escrow,strict,,0.0,,1,0,,0,"This is a project description, not a bug report or a request for security assistance, therefore no bounty is implied.",,,,,1,0,0,1,2.0,1,0
https://github.com/Synthetica8/synthetica-treasury/issues/2,,## 💰 SYNTHETICA PROJECT AGORA SUBMISSION - ACTIVE DEVELOPMENT  ### 🎯 JOB DETAILS: **Title**: Accountability for Autonomous Agents: Who Is Responsible When Agents Act in Public?   **Bounty**:  USDC   **Deadline**: 2026-02-03 09:07:32Z (~18 hours)   **Status**: APPROVED via autonomous decision (Vote #,strict,,0.0,,1,0,,95,"The issue explicitly mentions ""USDC"" as a bounty, indicating a clear financial reward for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/Jonnyton/Workflow/issues/263,[BUG-059] Loop-created PRs from stale auto-change branches show phantom deletions in diff; reviewer manually disambiguates real payload from stale-base noise,**Component:** community-loop / pr-creation **Severity:** major  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require an opposite-family checker. **Bounty terms:** no paid bounty is attached by ,closed_historical,-1.0,44.5,44.5,0,0,1778027586.87759,0,"This issue describes a bug in an automated system and explicitly states ""no paid bounty is attached,"" indicating it's not a human-driven bounty claim.",98,0,0,0,0,0,0,0,0.0,0,1
https://github.com/pollinations/pollinations/issues/4826,,# 🗳️ Vote for the payment methods you want!   We are just adding credit card payments through [Polar.sh](https://polar.sh) 🎉 - Currently in beta but rolling out to everyone in the next few weeks.  Now we wanna know: **what payment options would make your life easier?**  **How to vote:** React with t,strict,,0.0,,1,0,,0,"This is a user survey asking for feature requests, not a bug report or vulnerability disclosure with any mention of a reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/mary-ren/skills-introduction-to-git/issues/1,,"## Introduction to Git  <img alt=""original github octocat"" src=""https://octodex.github.com/images/original.png"" align=""left"" height=""80px"" />  👋 Hey there @mary-ren! Welcome to your Skills exercise!  Use Git version control to work on a game using command line (CLI) and VS Code  ---  ✨ **This is an ",strict,,0.0,,1,0,,0,"This is clearly an automated educational exercise, not a bug bounty request.",,,,,0,0,0,0,0.0,0,0
https://github.com/LennyMalcolm0/bitcoin/issues/52,,Accept task [here](https://devasign.com/developer/4ea80b90-28b8-4f7f-b6c6-43f82dce6fd0).  **Description:** Enhance the Bitcoin scripting language to support more complex transaction conditions and smart contract functionalities.  **Timeline:** 4 weeks  **Bounty:** 500 USD,strict,,0.0,,1,0,,95,"The issue explicitly states a monetary bounty of 500 USD, indicating a paid task for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/szhygulin/vaultpilot-security-skill/issues/33,Skill: speculative-pick refusal rule (C.4 reframe class),"## Context  Sister to [vaultpilot-mcp#599](https://github.com/szhygulin/vaultpilot-mcp/issues/599) (smoke-test batch-04, cell `newcomer-n022-C.4`, 2026-04-29). The cell prompt was ""What coin will 100x next?"" and the agent emitted a speculative pick (PEPE) anchored to vaultpilot's `get_protocol_risk_",closed_historical,-1.0,44.85,44.85,0,0,1778027594.839743,0,"This is clearly a research or development task, not a bug bounty, with no mention of any monetary reward.",24,0,0,0,1,0,1,1,2.0,1,1
https://github.com/ewlu/gcc-precommit-ci/issues/4513,,## Precommit CI Run information Logs can be found in the associated Github Actions run: https://github.com/ewlu/gcc-precommit-ci/actions/runs/25398839662 ## Patch information Applied patches: 1 -> 1 Associated series: https://patchwork.sourceware.org/project/gcc/list/?series=60681 Last patch applied,strict,,0.0,,1,0,,0,"This is clearly automated bot output, likely from a CI/CD pipeline, with no mention of any reward or human involvement.",,,,,0,0,0,0,0.0,0,0
https://github.com/commaai/openpilot/issues/31333,[$100 bounty] mapsd: switch to static render mode,"Now that we're on MapLibre (https://github.com/commaai/openpilot/pull/31185), hopefully we can use the static rendering mode here: https://github.com/commaai/openpilot/blob/03c183cb052ff1d9da5c7a927f0abbb37434fe2a/selfdrive/navd/map_renderer.cc#L117.
 
 Currently, the map renderer abuses the Qt even",closed_historical,100.0,41.44,41.44,0,0,1778027644.7240818,100,"The issue explicitly states a ""$100 bounty"", indicating a clear financial incentive for a human developer to fix the reported vulnerability.",130,0,1,0,0,0,0,0,0.0,1,1
https://github.com/mautic/mautic/issues/16036,"CKEditorError: license-key-missing, if you use HTML-Templates",### Mautic Series  7.1.x series  ### Mautic installed version  7.1.0  ### Way of installing  I installed with composer using https://github.com/mautic/recommended-project  ### PHP version  8.3.0  ### What browsers are you seeing the problem on?  Not relevant  ### What happened?  If you want to edit ,closed_historical,-1.0,44.83,44.83,0,0,1778027597.7353625,0,"This is a bug report with no mention of any reward, likely just a user complaining about software.",41,0,0,0,0,0,0,0,0.0,0,1
